"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"115","Mitchell Wilcox","TE","FA","1","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"115","James Winchester","TE","KC","2","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"115","Brayden Willis","TE","SF","9","-","-","0","-","-","-","-","0","BYE","-","0","0","-","0","0","0","0","0","0","0"
"115","Robert Tonyan","TE","FA","5","-","-","0","0","0","-","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"115","Colson Yankoff","TE","WAS","4","-","0","-","0","0","-","0","-","-","-","-","-","-","BYE","-","-","-","-","0","0"
"115","Anthony Firkser","TE","FA","6","0","-","-","-","-","0","-","0","-","-","-","-","0","-","0","0","-","-","0","0"
"115","Rodney Williams","TE","FA","3","-","-","0","-","-","0","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"115","Brady Russell","TE","SEA","11","0","0","0","0","0","0","0","0","0","BYE","-","-","0","0","-","-","-","-","0","0"
"115","Teagan Quitoriano","TE","FA","7","-","-","-","-","-","0","0","0","0","0","0","0","-","-","-","-","-","-","0","0"
"115","Jake Tonges","TE","SF","11","0","0","0","0","-","0","0","0","BYE","0","-","0","-","0","-","-","-","0","0","0"
"115","Leroy Watson IV","TE","FA","4","-","-","-","-","-","0","-","0","0","0","-","-","-","-","-","-","-","-","0","0"
""
""
